"16-beta-bromoandrosterone"	"1S,3R-RSL-3"	"3-Cl-AHPC"	"968"	"A-804598"	"AA-COCF3"	"abiraterone"	"ABT-199"	"ABT-737"	"AC55649"	"afatinib"	"AGK-2"	"alisertib"	"alisertib:navitoclax (2:1 mol/mol)"	"alvocidib"	"AM-580"	"apicidin"	"AT-406"	"AT13387"	"AT7867"	"austocystin D"	"avicin D"	"avrainvillamide"	"axitinib"	"AZ-3146"	"azacitidine"	"AZD1480"	"AZD4547"	"AZD6482"	"AZD7545"	"AZD7762"	"AZD8055"	"B02"	"bafilomycin A1"	"barasertib"	"bardoxolone methyl"	"Bax channel blocker"	"BCL-LZH-4"	"BEC"	"belinostat"	"bendamustine"	"betulinic acid"	"bexarotene"	"BI-2536"	"BIBR-1532"	"BIRB-796"	"birinapant"	"BIX-01294"	"blebbistatin"	"bleomycin A2"	"BMS-195614"	"BMS-270394"	"BMS-345541"	"BMS-536924"	"BMS-754807"	"bortezomib"	"bosutinib"	"BRD-A02303741"	"BRD-A02303741:carboplatin (1:1 mol/mol)"	"BRD-A02303741:navitoclax (2:1 mol/mol)"	"BRD-A05715709"	"BRD-A71883111"	"BRD-A86708339"	"BRD-A94377914"	"BRD-K01737880"	"BRD-K02251932"	"BRD-K02492147"	"BRD-K03536150"	"BRD-K03911514"	"BRD-K04800985"	"BRD-K07442505"	"BRD-K09344309"	"BRD-K09587429"	"BRD-K11533227"	"BRD-K13185470"	"BRD-K13999467"	"BRD-K14844214"	"BRD-K16130065"	"BRD-K16147474"	"BRD-K17060750"	"BRD-K19103580"	"BRD-K20514654"	"BRD-K24690302"	"BRD-K26531177"	"BRD-K27188169"	"BRD-K27188169:navitoclax (2:1 mol/mol)"	"BRD-K27224038"	"BRD-K27986637"	"BRD-K28456706"	"BRD-K29086754"	"BRD-K29313308"	"BRD-K30019337"	"BRD-K30748066"	"BRD-K33199242"	"BRD-K33514849"	"BRD-K34099515"	"BRD-K34222889"	"BRD-K34485477"	"BRD-K35604418"	"BRD-K37390332"	"BRD-K41334119"	"BRD-K41597374"	"BRD-K42260513"	"BRD-K44224150"	"BRD-K45681478"	"BRD-K48334597"	"BRD-K48477130"	"BRD-K49290616"	"BRD-K50799972"	"BRD-K51490254"	"BRD-K51831558"	"BRD-K52037352"	"BRD-K55116708"	"BRD-K55473186"	"BRD-K58730230"	"BRD-K61166597"	"BRD-K63431240"	"BRD-K64610608"	"BRD-K66453893"	"BRD-K66532283"	"BRD-K70511574"	"BRD-K71781559"	"BRD-K71935468"	"BRD-K75293299"	"BRD-K78574327"	"BRD-K79669418"	"BRD-K80183349"	"BRD-K84807411"	"BRD-K85133207"	"BRD-K86535717"	"BRD-K88742110"	"BRD-K90370028"	"BRD-K92856060"	"BRD-K94991378"	"BRD-K96431673"	"BRD-K96970199"	"BRD-K97651142"	"BRD-K99006945"	"BRD-K99584050"	"BRD-M00053801"	"BRD1812"	"BRD1835"	"BRD4132"	"BRD6340"	"BRD8899"	"BRD8958"	"BRD9647"	"BRD9876"	"BRD9876:MK-1775 (4:1 mol/mol)"	"brefeldin A"	"brivanib"	"BYL-719"	"C6-ceramide"	"cabozantinib"	"CAL-101"	"canertinib"	"carboplatin"	"carboplatin:etoposide (40:17 mol/mol)"	"carboplatin:UNC0638 (2:1 mol/mol)"	"CAY10576"	"CAY10594"	"CAY10618"	"CBB-1007"	"CCT036477"	"CD-1530"	"CD-437"	"cediranib"	"ceranib-2"	"cerulenin"	"Ch-55"	"CHIR-99021"	"chlorambucil"	"CHM-1"	"CI-976"	"ciclopirox"	"ciclosporin"	"CID-5951923"	"CIL41"	"CIL55"	"CIL55A"	"CIL56"	"CIL70"	"cimetidine"	"clofarabine"	"COL-3"	"Compound 1541A"	"compound 1B"	"Compound 23 citrate"	"Compound 7d-cis"	"CR-1-31B"	"crizotinib"	"crizotinib:PLX-4032 (2:1 mol/mol)"	"cucurbitacin I"	"curcumin"	"cyanoquinoline 11"	"cyclophosphamide"	"cytarabine hydrochloride"	"cytochalasin B"	"dabrafenib"	"dacarbazine"	"daporinad"	"darinaparsin"	"dasatinib"	"DBeQ"	"decitabine"	"decitabine:carboplatin (1:1 mol/mol)"	"decitabine:navitoclax (2:1 mol/mol)"	"dexamethasone"	"dinaciclib"	"docetaxel"	"docetaxel:tanespimycin (2:1 mol/mol)"	"doxorubicin"	"doxorubicin:navitoclax (2:1 mol/mol)"	"ELCPK"	"elocalcitol"	"entinostat"	"epigallocatechin-3-monogallate"	"erastin"	"erismodegib"	"erlotinib"	"erlotinib:PLX-4032 (2:1 mol/mol)"	"etomoxir"	"etoposide"	"ETP-46464"	"EX-527"	"FGIN-1-27"	"fingolimod"	"fluorouracil"	"fluvastatin"	"foretinib"	"FQI-1"	"FQI-2"	"FSC231"	"fulvestrant"	"fumonisin B1"	"GANT-61"	"GDC-0879"	"GDC-0941"	"gefitinib"	"gemcitabine"	"GMX-1778"	"gossypol"	"GSK-3 inhibitor IX"	"GSK-J4"	"GSK1059615"	"GSK2636771"	"GSK4112"	"GSK461364"	"GSK525762A"	"GW-405833"	"GW-843682X"	"HBX-41108"	"HC-067047"	"HLI 373"	"hyperforin"	"I-BET151"	"ibrutinib"	"IC-87114"	"ifosfamide"	"imatinib"	"importazole"	"indisulam"	"IPR-456"	"isoevodiamine"	"isoliquiritigenin"	"isonicotinohydroxamic acid"	"ISOX"	"ISOX:bortezomib (250:1 mol/mol)"	"istradefylline"	"itraconazole"	"IU1"	"JQ-1"	"JQ-1:carboplatin (1:1 mol/mol)"	"JQ-1:MK-0752 (1:1 mol/mol)"	"JQ-1:navitoclax (2:1 mol/mol)"	"JQ-1:UNC0638 (2:1 mol/mol)"	"JQ-1:vorinostat (2:1 mol/mol)"	"JW-480"	"JW-55"	"JW-74"	"KH-CB19"	"KHS101"	"Ki8751"	"Ko-143"	"KPT185"	"KU 0060648"	"KU-0063794"	"KU-55933"	"KU-60019"	"KW-2449"	"KX2-391"	"L-685458"	"lapatinib"	"LBH-589"	"LE-135"	"lenvatinib"	"leptomycin B"	"linifanib"	"linsitinib"	"lomeguatrib"	"lovastatin"	"LRRK2-IN-1"	"LY-2157299"	"LY-2183240"	"manumycin A"	"marinopyrrole A"	"masitinib"	"Mdivi-1"	"Merck60"	"methotrexate"	"methylstat"	"MG-132"	"MGCD-265"	"MI-1"	"MI-2"	"mitomycin"	"MK-0752"	"MK-1775"	"MK-2206"	"ML006"	"ML029"	"ML031"	"ML050"	"ML083"	"ML162"	"ML203"	"ML210"	"ML239"	"ML258"	"ML311"	"ML312"	"ML320"	"ML334 diastereomer"	"MLN2238"	"MLN2480"	"momelotinib"	"MST-312"	"myricetin"	"myriocin"	"N9-isopropylolomoucine"	"nakiterpiosin"	"narciclasine"	"navitoclax"	"navitoclax:birinapant (1:1 mol/mol)"	"navitoclax:gemcitabine (1:1 mol/mol)"	"navitoclax:MST-312 (1:1 mol/mol)"	"navitoclax:piperlongumine (1:1 mol/mol)"	"navitoclax:pluripotin (1:1 mol/mol)"	"navitoclax:PLX-4032 (1:1 mol/mol)"	"navitoclax:sorafenib (1:1 mol/mol)"	"necrostatin-1"	"necrostatin-7"	"necrosulfonamide"	"nelarabine"	"neopeltolide"	"neratinib"	"neuronal differentiation inducer III"	"niclosamide"	"nilotinib"	"nintedanib"	"NPC-26"	"NSC 74859"	"NSC19630"	"NSC23766"	"NSC30930"	"NSC48300"	"NSC632839"	"NSC95397"	"nutlin-3"	"NVP-231"	"NVP-ADW742"	"NVP-BEZ235"	"NVP-BSK805"	"NVP-TAE684"	"O-6-benzylguanine"	"obatoclax"	"olaparib"	"oligomycin A"	"omacetaxine mepesuccinate"	"OSI-027"	"OSI-930"	"ouabain"	"oxaliplatin"	"PAC-1"	"paclitaxel"	"palmostatin B"	"pandacostat"	"parbendazole"	"parthenolide"	"pazopanib"	"PD 153035"	"PD318088"	"PDMP"	"pevonedistat"	"PF-184"	"PF-3758309"	"PF-4800567 hydrochloride"	"PF-543"	"PF-573228"	"PF-750"	"PHA-793887"	"phloretin"	"PI-103"	"pifithrin-alpha"	"pifithrin-mu"	"PIK-93"	"piperlongumine"	"piperlongumine:MST-312 (1:1 mol/mol)"	"pitstop2"	"PL-DI"	"Platin"	"pluripotin"	"PLX-4032"	"PLX-4720"	"PRIMA-1"	"PRIMA-1-Met"	"PRL-3 inhibitor I"	"procarbazine"	"prochlorperazine"	"purmorphamine"	"PX-12"	"PYR-41"	"pyrazolanthrone"	"QS-11"	"quizartinib"	"QW-BI-011"	"R428"	"RAF265"	"regorafenib"	"Repligen 136"	"RG-108"	"rigosertib"	"RITA"	"RO4929097"	"ruxolitinib"	"salermide"	"salermide:PLX-4032 (12:1 mol/mol)"	"saracatinib"	"SB-225002"	"SB-431542"	"SB-525334"	"SB-743921"	"SCH-529074"	"SCH-79797"	"selumetinib"	"selumetinib:BRD-A02303741 (4:1 mol/mol)"	"selumetinib:decitabine (4:1 mol/mol)"	"selumetinib:GDC-0941 (4:1 mol/mol)"	"selumetinib:JQ-1 (4:1 mol/mol)"	"selumetinib:MK-2206 (8:1 mol/mol)"	"selumetinib:navitoclax (8:1 mol/mol)"	"selumetinib:piperlongumine (8:1 mol/mol)"	"selumetinib:PLX-4032 (8:1 mol/mol)"	"selumetinib:tretinoin (2:1 mol/mol)"	"selumetinib:UNC0638 (4:1 mol/mol)"	"selumetinib:vorinostat (8:1 mol/mol)"	"semagacestat"	"serdemetan"	"serdemetan:SCH-529074 (1:1 mol/mol)"	"SGX-523"	"SID 26681509"	"sildenafil"	"silmitasertib"	"simvastatin"	"sirolimus"	"sirolimus:bortezomib (250:1 mol/mol)"	"sitagliptin"	"SJ-172550"	"skepinone-L"	"SKI-II"	"SMER-3"	"SN-38"	"SNS-032"	"SNX-2112"	"SNX-2112:bortezomib (250:1 mol/mol)"	"sorafenib"	"sotrastaurin"	"spautin-1"	"SR-II-138A"	"SR1001"	"SR8278"	"SRT-1720"	"staurosporine"	"StemRegenin 1"	"STF-31"	"SU11274"	"sunitinib"	"SZ4TA2"	"tacedinaline"	"tacrolimus"	"tamatinib"	"tamoxifen"	"tandutinib"	"tanespimycin"	"tanespimycin:bortezomib (250:1 mol/mol)"	"tanespimycin:gemcitabine (1:1 mol/mol)"	"temozolomide"	"temsirolimus"	"teniposide"	"TG-100-115"	"TG-101348"	"TGX-221"	"thalidomide"	"tigecycline"	"tipifarnib-P1"	"tipifarnib-P2"	"tivantinib"	"tivozanib"	"topotecan"	"tosedostat"	"TPCA-1"	"trametinib"	"tretinoin"	"tretinoin:carboplatin (2:1 mol/mol)"	"tretinoin:navitoclax (4:1 mol/mol)"	"triazolothiadiazine"	"trifluoperazine"	"triptolide"	"tubastatin A"	"TW-37"	"UNC0321"	"UNC0638"	"UNC0638:navitoclax (1:1 mol/mol)"	"VAF-347"	"valdecoxib"	"vandetanib"	"veliparib"	"VER-155008"	"vincristine"	"vorapaxar"	"vorinostat"	"vorinostat:carboplatin (1:1 mol/mol)"	"vorinostat:navitoclax (4:1 mol/mol)"	"VU0155056"	"VX-680"	"WAY-362450"	"WP1130"	"WZ4002"	"WZ8040"	"XL765"	"YK 4-279"	"YL54"	"YM-155"	"zebularine"	"ZSTK474"
"2004"	13.712	6.5377	NA	NA	15.839	12.008	NA	14.476	13.115	NA	9.8492	14.064	10.676	9.946	7.0814	16.031	11.47	15.766	6.8527	11.322	16.732	6.6318	12.729	NA	13.594	15.581	12.518	8.2643	10.5	13.217	5.5646	6.7676	13.853	9.4621	8.8197	NA	12.685	13.14	NA	10.811	14.653	16.672	12.836	6.6865	14.987	12.897	10.734	12.242	NA	8.917	NA	15.542	11.727	12.267	11.132	11.668	11.678	12.696	15.981	NA	16.43	13.925	8.964	NA	13.081	13.549	NA	13.545	NA	14.417	14.353	NA	NA	15.173	NA	14.605	15.022	NA	NA	13.708	13.724	NA	18.012	11.138	NA	NA	NA	NA	15.03	NA	16.563	NA	8.447	13.944	11.262	NA	11.286	NA	9.872	13.637	NA	12.829	13.995	NA	11.863	NA	13.946	NA	13.765	14.644	15.751	NA	14.069	10.39	NA	14.467	8.2378	13.913	11.439	14.698	9.8585	13.294	14.874	NA	NA	NA	14.664	NA	13.547	NA	13.359	14.324	13.367	16.129	NA	NA	10.469	12.717	NA	12.185	12.901	16.797	15.532	14.805	15.415	15.468	16.606	16.176	10.663	4.5055	14.064	10.588	15.276	6.6892	10.977	15.192	10.953	11.509	13.547	14.454	NA	7.4719	14.949	13.051	14.958	10.744	6.6834	9.9868	12.86	14.107	14.351	14.207	11.665	15	11.365	15.471	15.275	NA	NA	NA	NA	NA	NA	7.0639	13.417	16.428	13.896	11.865	10.695	3.1504	10.152	9.9694	10.502	10.821	NA	NA	9.8624	12.619	11.747	13.067	7.71	NA	6.279	11.611	13.844	15.456	13.093	13.581	4.508	6.1421	6.4411	3.9909	6.05	NA	13.445	12.918	11.498	11.651	15.958	13.866	14.107	15.523	11.623	13.595	15.286	NA	11.341	12.072	12.986	6.8806	NA	10.586	NA	NA	13.185	14.423	14.204	7.7045	12.482	5.6928	9.2194	13.795	12.175	9.602	11.616	12.04	13.897	5.8276	10.827	12.529	13.425	13.395	12.436	12.708	16.425	9.7302	12.16	14.868	NA	11.568	10.031	13.226	15.327	13.463	NA	15.299	12.271	11.683	15.689	14.443	14.324	9.2526	10.051	9.1203	9.0159	10.619	9.5121	16.168	NA	NA	13.511	12.067	9.5308	13.925	5.8024	11.191	NA	14.101	13.388	9.9315	7.9595	NA	13.099	6.6646	NA	8.152	0.9093	9.2642	11.997	13.97	11.746	12.431	NA	11.491	NA	11.658	9.6975	13.491	12.988	11.432	11.588	NA	8.9996	NA	15.164	13.382	14.791	9.0334	11.659	14.935	14.249	NA	14.848	16.279	7.4554	15.082	8.1107	16.316	16.495	10.12	NA	13.92	14.654	8.4372	12.074	12.076	11.404	14.268	NA	13.443	11.593	5.2407	13.48	9.6475	6.2787	12.265	11.238	8.4158	14.08	9.7558	NA	14.491	11.518	14.51	NA	11.556	NA	12.531	13.974	9.6564	14.015	14.586	14.603	13.07	13.918	13.264	11.955	10.942	9.8238	12.724	11.237	8.1435	10.897	9.1776	14.407	7.9238	11.508	10.037	3.4911	10.642	13.829	5.3856	11.932	12.825	8.6898	13.252	12.804	9.3732	11.592	7.6661	12.641	11.254	12.418	13.291	12.193	5.0792	11.768	13.328	12.273	14.842	9.425	11.727	11.596	15.367	13.779	9.5337	12.377	12.291	16.842	10.176	13.741	6.3488	15	14.105	11.35	NA	14.231	12.568	12.296	15.812	12.769	14.248	13.398	NA	10.841	NA	11.633	9.4208	10.516	16.248	14.884	7.4778	13.719	14.601	13.862	13.98	13.291	10.819	12.234	13.626	11.709	6.5204	12.711	9.3165	13.701	14.701	14.317	7.9264	NA	10.256	12.568	NA	14.497	13.052	13.482	NA	13.44	11.896	11.714	11.946	12.276	14.169	14.158	12.761	9.1489	7.5657	NA	15.266	14.929	14.598	8.6393	9.9667	7.2304	7.5289	7.5391	10.433	14.325	13.621	4.4933	NA	14.035	11.706	NA	11.463	9.1981	11.596	9.3865	13.424	16.27	14.622	11.162	17.241	8.4024	11.829	12.088	6.5883	14.319	NA	NA	11.709	10.433	12.151	14.404	NA	10.937	NA	10.601	9.1911	7.0938	11.762	10.614	10.213	12.744	13.974	13.803	8.6418	13.105	11.439	NA	11.824	17.059	12.482	13.266	15.618	13.577	NA	12.729	14.242	7.2103	12.566	12.693	14.113	13.324	14.042	8.662	14.991	11.487	15	11.023	15.926	13.176	12.872	5.7043	14.515	8.8275
"22RV1"	14.565	9.2997	10.259	14.376	NA	12.043	NA	NA	12.965	13.845	10.607	15.266	13.138	12.739	NA	14.614	9.2878	NA	NA	15.467	6.9955	NA	NA	NA	13.746	14.894	NA	13.442	12.807	14.315	11.02	7.2405	15.219	NA	13.09	10.152	13.506	NA	14.572	NA	13.919	NA	16.038	7.2495	12.612	13.592	14.335	12.688	14.306	12.031	13.577	15.782	NA	NA	10.848	11.286	11.958	14.503	14.543	14.975	NA	13.526	NA	12.282	NA	14.32	14.442	13.21	15.359	15.088	14.253	NA	14.89	13.932	16.131	12.973	14.863	15.364	14.436	14.403	14.086	15.609	14.535	11.405	13.769	15	13.934	14.999	13.068	14.69	13.729	14.263	NA	13.98	NA	13.888	10.787	15.117	13.111	15.602	14.011	13.669	NA	15.483	13.577	14.936	NA	13.755	14.34	14.931	NA	14.212	11.502	NA	14.813	12.746	11.401	16.241	12.094	13.841	9.9702	12.892	12.238	14.447	14.312	15.221	13.626	14.144	13.461	14.56	14.506	NA	13.241	10.935	14.585	13.992	9.7393	NA	15.077	NA	12.468	14.563	14.819	14.101	14.878	15.987	14.343	14.657	NA	7.6392	14.932	NA	14.609	12.621	13.376	12.287	13.043	12.107	13.689	14.061	13.348	10.81	NA	14.876	13.071	11.187	NA	10.539	11.636	13.467	13.502	14.173	NA	16.623	11.612	14.173	NA	14.208	14.504	12.439	14.18	14.546	14.018	10.211	NA	13.99	15.004	12.719	11.831	7.3611	9.824	11.47	9.3738	11.281	13.349	15.98	10.662	14.096	NA	13.365	11.99	15.604	13.154	11.698	12.442	12.741	14.353	16.12	NA	NA	4.1148	6.001	5.4287	12.302	13.653	10.582	11.684	13.879	14.702	14.234	13.176	14.222	11.386	NA	14.223	13.634	12.507	11.254	14.079	12.828	12.036	12.274	15.232	13.483	14.584	14.47	14.801	10.128	13.083	6.9161	15.273	13.419	12.575	NA	NA	NA	14.678	6.3351	12.549	13.195	11.897	NA	13.964	12.659	16.243	12.469	NA	14.631	14.697	13.984	12.459	14.009	13.255	12.837	14.819	NA	11.581	10.912	NA	13.428	14.088	10.883	12.41	12.533	12.936	11.752	10.484	14.984	NA	NA	NA	12.848	15	13.046	NA	10.425	10.532	14.097	13.379	13.371	9.6448	14.678	13.476	3.501	14.439	14.508	2.6367	11.6	13.193	13.621	12.734	NA	15	12.199	13.833	NA	13.096	13.751	12.21	6.9909	NA	NA	13.324	14.339	NA	9.2566	14.693	11.551	11.198	14.631	16.041	14.769	14.679	13.834	10.618	15.292	11.113	13.891	15.889	11.044	14.498	13.616	NA	9.0713	NA	13.497	NA	15.31	11.593	13.452	9.3753	7.0582	13.763	13.533	7.5263	12.619	13.64	11.23	12.59	13.109	14.068	15	NA	15.595	10.236	11.11	13.522	12.731	14.213	13.873	NA	13.919	NA	11.62	14.127	13.455	12.23	13.643	10.916	13.216	10.981	NA	12.461	10.216	NA	10.279	12.731	5.8888	NA	10.675	14.709	5.4446	14.573	12.769	7.66	NA	14.145	11.669	15.438	13.091	NA	9.8051	NA	10.316	11.827	NA	NA	13.661	14.043	13.069	10.923	13.421	10.383	14.218	14.569	NA	12.965	12.819	NA	10.586	15.16	11.373	13.717	14.098	12.03	14.307	15.115	14.662	13.591	13.288	13.521	14.634	13.587	16.364	13.813	14.809	NA	12.175	15	13.927	14.313	7.7638	12.871	NA	14.688	NA	13.197	11.863	12.815	14.211	13.097	3.7939	12.366	9.7298	8.9905	11.791	8.0353	6.7097	9.2102	8.2176	9.5054	9.9653	10.183	12.067	10.197	9.1373	13.295	12.237	12.474	14.671	13.681	14.679	12.615	13.587	8.3566	6.0424	NA	13.742	NA	13.919	14.049	9.1752	NA	9.0109	10.032	14.498	NA	14.328	7.562	14.465	NA	13.149	14.511	12.624	12.661	14.617	NA	NA	NA	14.674	14.348	13.576	14.285	10.898	12.257	7.9721	15.718	7.7972	9.2175	13.664	10.902	14.243	NA	15.794	13.354	10.132	NA	14.19	6.6009	10.768	12.334	NA	13.652	15	13.363	10.31	13.715	12.347	13.623	NA	14.24	13.066	12.938	NA	12.451	12.847	13.509	12.737	4.9409	13.32	10.418	12.606	12.501	13.61	NA	14.092	10.913	NA	11.276	13.024	12.124	13.826	11.269	13.11	9.024
"2313287"	12.668	10.231	10.418	15.11	NA	9.3923	NA	NA	14.623	13.779	10.779	16.757	13.011	10.03	NA	13.464	9.2449	NA	NA	12.93	7.8179	NA	NA	13.059	14.328	14.819	NA	13.305	11.915	14.113	8.9027	8.0114	12.857	NA	14.936	7.7901	13.911	NA	14.622	NA	14.957	14.929	15.194	4.9232	13.584	12.754	13.961	13.543	15.228	10.266	15.187	15.707	11.808	13.567	13.718	11.823	13.419	14.309	14.487	13.922	NA	17.707	NA	12.534	NA	14.918	15	17.058	14.318	14.142	15.734	NA	14.81	13.86	14.311	14.528	14.847	14.54	14.153	15.192	14.706	14.172	14.274	12.115	14.093	13.103	14.739	14.969	13.935	18.316	13.877	15.253	NA	15	NA	13.103	10.875	15.412	12.372	15.705	15.078	13.736	NA	15.846	11.577	14.587	NA	NA	14.359	15.619	NA	14.87	11.486	NA	14.614	12.555	10.5	15.03	11.804	13.516	9.5938	14.104	12.636	15.179	15.049	14.333	13.476	14.825	10.312	15	14.21	NA	15.081	13.621	15.192	14.785	10.977	NA	14.64	NA	12.076	13.871	12.11	14.529	16.379	14.809	18.424	14.702	NA	NA	13.578	NA	14.997	13.894	12.178	14.426	15.317	11.514	13.777	14.866	14.523	6.4782	NA	15.002	14.776	10.399	NA	9.9556	13.326	13.975	13.54	13.774	10.658	15.148	11.563	15	15.758	14.885	14.982	13.438	14.798	14.687	16.643	7.5072	NA	15.461	14.384	12.828	14.656	4.3829	12.233	12.554	7.2318	12.064	13.588	15.34	7.6032	14.862	NA	13.292	6.0525	14.937	12.28	12.005	14.444	12.641	9.8618	17.711	NA	NA	4.9228	6.6801	6.8094	11.802	15.808	11.448	NA	14.107	14.569	12.549	15.808	15.404	10.787	NA	15.77	14.855	12.448	11.81	14.066	11.12	11.172	10.611	14.786	12.253	14.236	16.254	15.565	9.402	12.593	6.6019	12.964	13.061	12.669	NA	NA	NA	14.351	5.5219	14.06	13.301	11.572	NA	14.204	14.174	13.741	13.103	NA	14.4	14.503	16.773	13.66	15.395	14.697	11.932	14.85	NA	11.976	12.157	NA	15.054	14.651	11.336	10.867	13.097	11.549	11.863	10.315	14.657	NA	NA	NA	12.432	14.89	12.694	NA	9.2021	9.8172	13.615	13.327	13.777	7.4227	15	13.991	3.2397	13.582	14.491	5.3147	11.65	14.691	14.55	13.443	NA	15.308	12.431	17.754	NA	13.333	14.303	12.689	10.093	NA	NA	13.243	16.009	NA	8.2554	13.797	9.3635	10.663	14.997	14.876	14.477	15.776	15.661	11.346	16.075	14.471	15.09	14.496	NA	15.391	14.161	NA	8.9084	NA	13.102	12.476	14.897	14.108	13.646	9.1407	6.322	16.054	12.973	4.4346	12.178	12.697	9.9882	12.349	12.601	13.661	15.255	NA	14.633	9.7813	13.419	12.948	14.21	14.585	15.675	15.406	14.248	NA	11.742	15.606	13.909	11.994	13.182	12.433	11.029	12.717	NA	12.653	10.614	NA	9.7137	13.44	9.776	NA	10.601	12.988	6.0137	14.849	13.241	3.4545	NA	14.955	9.425	15.238	13.796	NA	13.364	12.825	11.205	11.965	NA	NA	14.06	11.84	13.322	11.079	13.683	9.8953	NA	14.881	11.858	13.215	13.053	NA	11.767	15.567	11.01	15	14.672	14.431	15	15	14.383	13.36	15.848	14.035	14.613	14.05	13.789	15	15.307	NA	13.772	14.586	13.039	14.101	6.9732	16.025	NA	14.578	NA	15	12.919	12.195	14.779	13.726	3.2751	12.394	8.0942	12.45	11.393	12.112	7.2229	8.4495	7.785	11.032	12.418	10.979	9.6522	11.015	NA	14.937	13.046	12.283	14.624	14.005	14.318	13.705	13.951	13.22	8.0878	15.421	15	NA	14.366	9.5634	8.655	7.6026	15.674	9.2575	12.964	NA	14.087	5.4872	14.994	NA	14.534	14.112	13.117	9.0397	14.466	12.319	NA	NA	13.752	14.413	13.851	14.246	10.001	9.9142	6.5452	15	8.965	7.9728	14.139	11.502	13.026	NA	15.494	14.742	14.194	NA	13.783	7.8711	11.964	13.639	NA	12.093	13.848	9.7479	8.0915	13.56	12.296	14.871	13.039	16.045	13.62	14.386	NA	11.631	12.657	14.614	13.285	4.8413	14.438	11.638	12.2	11.661	15.078	NA	14.441	11.044	NA	11.987	15.148	11.918	15	11.393	13.029	7.7086
